tce,keep,onEB,onCum,onOther
007047922-01,False,False,True,False
007047922-02,False,False,True,False
007047963-01,True,False,False,False
007048016-01,True,False,False,False
007049035-01,True,False,False,False
007049035-02,True,False,False,False
007049035-03,True,False,False,False
007049486-01,False,True,True,False
007049486-02,False,True,True,False
007049486-03,False,True,True,False
007049486-04,False,True,True,False
007049486-05,False,True,True,False
007050100-01,True,False,False,False
007050100-02,True,False,False,False
007050100-03,True,False,False,False
007050100-04,True,False,False,False
007050100-05,True,False,False,False
007050100-06,True,False,False,False
007050100-07,True,False,False,False
007050100-08,True,False,False,False
007050989-01,False,False,True,False
007050989-02,False,False,True,False
007050989-03,False,False,True,False
007050989-04,False,False,True,False
007050989-05,False,False,True,False
007050989-06,False,False,True,False
007050989-07,False,False,True,False
007051180-01,False,False,True,False
007051984-01,False,True,True,False
007051984-02,False,True,True,False
007052048-01,True,False,False,False
007060330-01,True,False,False,False
007060736-01,True,False,False,False
007090801-01,False,False,True,False
007091114-01,True,False,False,False
007092127-01,True,False,False,False
007093428-01,True,False,False,False
007093428-02,True,False,False,False
007093428-03,True,False,False,False
007094486-01,False,False,True,False
007094486-02,False,False,True,False
007097571-01,False,True,True,False
007097723-01,True,False,False,False
007097723-02,True,False,False,False
007097965-01,False,False,True,False
007098355-01,False,False,True,False
007098355-02,False,False,True,False
007098355-03,False,False,True,False
007098355-04,False,False,True,False
007098355-05,False,False,True,False
007098355-06,False,False,True,False
007098355-07,False,False,True,False
007100673-01,False,False,True,False
007100994-01,True,False,False,False
007101828-01,False,False,True,False
007102227-01,False,False,True,False
007102227-02,False,False,True,False
007102227-03,False,False,True,False
007102227-04,False,False,True,False
007102227-05,False,False,True,False
007102227-06,False,False,True,False
007102227-07,False,False,True,False
007102227-08,False,False,True,False
007102316-01,False,False,True,False
007102316-02,False,False,True,False
007102316-03,False,False,True,False
007102316-04,False,False,True,False
007102316-05,False,False,True,False
007102316-06,False,False,True,False
007102316-07,False,False,True,False
007102316-08,False,False,True,False
007102500-01,True,False,False,False
007102500-02,True,False,False,False
007102500-03,True,False,False,False
007104417-01,True,False,False,False
007104722-01,True,False,False,False
007105574-01,False,True,True,False
007105574-02,False,True,True,False
007105574-03,False,True,True,False
007105574-04,False,True,True,False
007105574-05,False,True,True,False
007106205-01,True,False,False,False
007106877-01,True,False,False,False
007106964-01,True,False,False,False
007107430-01,True,False,False,False
007107430-02,True,False,False,False
007107567-01,False,True,True,False
007107567-02,False,True,True,False
007107762-01,True,False,False,False
007107802-01,False,False,True,False
007108433-01,False,True,True,False
007108978-01,True,False,False,False
007109598-01,True,False,False,False
007109598-02,True,False,False,False
007109598-03,True,False,False,False
007109598-04,True,False,False,False
007109598-05,True,False,False,False
007109598-06,True,False,False,False
007109663-01,True,False,False,False
007109675-01,False,False,True,False
007109675-02,False,False,True,False
007109675-03,False,False,True,False
007109675-04,False,False,True,False
007110037-01,True,False,False,False
007110615-01,True,False,False,False
007115228-01,True,False,False,False
007115228-02,True,False,False,False
007115228-03,True,False,False,False
007115228-04,True,False,False,False
007115228-05,True,False,False,False
007115228-06,True,False,False,False
007115249-01,True,False,False,False
007115291-01,False,True,True,False
007115291-02,False,True,True,False
007115291-03,False,True,True,False
007115291-04,False,True,True,False
007115308-01,True,False,False,False
007115390-01,True,False,False,False
007115427-01,True,False,False,False
007115463-01,False,False,True,False
007115499-01,True,False,False,False
007115499-02,True,False,False,False
007115530-01,True,False,False,False
007115530-02,True,False,False,False
007115530-03,True,False,False,False
007115530-04,True,False,False,False
007115530-05,True,False,False,False
007115550-01,False,False,False,False
007115597-01,False,False,True,False
007115597-02,False,False,True,False
007115597-03,False,False,True,False
007115597-04,False,False,True,False
007115597-05,False,False,True,False
007115671-01,False,False,True,False
007115671-02,False,False,True,False
007115671-03,False,False,True,False
007115733-01,True,False,False,False
007115785-01,False,False,True,False
007115785-02,False,False,True,False
007115785-03,False,False,True,False
007115785-04,False,False,True,False
007115785-05,False,False,True,False
007115785-06,False,False,True,False
007115785-07,False,False,True,False
007115785-08,False,False,True,False
007115816-01,True,False,False,False
007115842-01,True,False,False,False
007115842-02,True,False,False,False
007115842-03,True,False,False,False
007115869-01,True,False,False,False
007115878-01,False,False,True,False
007115878-02,False,False,True,False
007115879-01,True,False,False,False
007115879-02,True,False,False,False
007115923-01,True,False,False,False
007116043-01,False,False,True,False
007116046-01,True,False,False,False
007116046-02,True,False,False,False
007116226-01,False,False,True,False
007116236-01,False,False,True,False
007116282-01,False,False,True,False
007116382-01,True,False,False,False
007116382-02,True,False,False,False
007116670-01,True,False,False,False
007116670-02,True,False,False,False
007116719-01,True,False,False,False
007117003-01,False,True,True,False
007117003-02,False,True,True,False
007117050-01,True,False,False,False
007117050-02,True,False,False,False
007117050-03,True,False,False,False
007117050-04,True,False,False,False
007117050-05,True,False,False,False
007117050-06,True,False,False,False
007117126-01,False,False,False,False
007117293-01,True,False,False,False
007117293-02,True,False,False,False
007117293-03,True,False,False,False
007117293-04,True,False,False,False
007117293-05,True,False,False,False
007117293-06,True,False,False,False
007117491-01,True,False,False,False
007117513-01,False,False,True,False
007117541-01,False,True,True,False
007117541-02,False,True,True,False
007117610-01,True,False,False,False
007117679-01,True,False,False,False
007117710-01,True,False,False,False
007117918-01,True,False,False,False
007118167-01,True,False,False,False
007118167-02,True,False,False,False
007118364-01,False,False,True,False
007118394-01,True,False,False,False
007118545-01,False,True,True,False
007118545-02,False,True,True,False
007118545-03,False,True,True,False
007118545-04,False,True,True,False
007118779-01,True,False,False,False
007119522-01,True,False,False,False
007120108-01,False,False,True,False
007120108-02,False,False,True,False
007121885-01,False,True,True,False
007121885-02,False,True,True,False
007121885-03,False,True,True,False
007121885-04,False,True,True,False
007121885-05,False,True,True,False
007122259-01,False,True,True,False
007122343-01,True,False,False,False
007122746-01,True,False,False,False
007122746-02,True,False,False,False
007123267-01,True,False,False,False
007124613-01,False,False,True,False
007124613-02,False,False,True,False
007124613-03,False,False,True,False
007124680-01,True,False,False,False
007125636-01,False,True,True,False
007125636-02,False,True,True,False
007125970-01,True,False,False,False
007128918-01,False,True,True,False
007128918-02,False,True,True,False
007129306-01,True,False,False,False
007129465-01,False,True,True,False
007129686-01,True,False,False,False
007131153-01,True,False,False,False
007131515-01,True,False,False,False
007131515-02,True,False,False,False
007131515-03,True,False,False,False
007131515-04,True,False,False,False
007131515-05,True,False,False,False
007131515-06,True,False,False,False
007131515-07,True,False,False,False
007131515-08,True,False,False,False
007131797-01,True,False,False,False
007132542-01,False,True,True,False
007132542-02,False,True,True,False
007132542-03,False,True,True,False
007132542-04,False,True,True,False
007132798-01,False,False,True,False
007132798-02,False,False,True,False
007133286-01,False,True,True,False
007133286-02,False,True,True,False
007133286-03,False,True,True,False
007133286-04,False,True,True,False
007133807-01,True,False,False,False
007133807-02,True,False,False,False
007134502-01,True,False,False,False
007134502-02,True,False,False,False
007134976-01,False,False,True,False
007134976-02,False,False,True,False
007135042-01,True,False,False,False
007135852-01,False,False,True,False
007135852-02,False,False,True,False
007136729-01,False,False,True,False
007136729-02,False,False,True,False
007136729-03,False,False,True,False
007136958-01,False,True,True,False
007136958-02,False,True,True,False
