tce,keep,onEB,onCum,onOther
006140122-01,True,False,False,False
006141215-01,True,False,False,False
006141503-01,True,False,False,False
006141791-01,False,True,False,False
006142919-01,True,False,False,False
006143316-01,True,False,False,False
006143316-02,True,False,False,False
006143316-03,True,False,False,False
006143316-04,True,False,False,False
006143316-05,True,False,False,False
006143316-06,True,False,False,False
006144766-01,True,False,False,False
006145614-01,True,False,False,False
006145614-02,True,False,False,False
006145939-01,False,True,True,False
006146418-01,False,False,True,False
006146418-02,False,False,True,False
006146503-01,True,False,False,False
006147122-01,False,True,True,False
006147122-02,False,True,True,False
006147122-03,False,True,True,False
006147122-04,False,True,True,False
006147140-01,True,False,False,False
006147140-02,True,False,False,False
006148271-01,False,True,True,False
006148704-01,True,False,False,False
006148704-02,True,False,False,False
006148704-03,True,False,False,False
006148829-01,True,False,False,False
006150518-01,True,False,False,False
006150977-01,False,False,True,False
006152591-01,True,False,False,False
006152974-01,False,False,True,False
006153201-01,True,False,False,False
006153233-01,True,False,False,False
006153233-02,True,False,False,False
006153672-01,False,True,True,False
006153672-02,False,True,True,False
006153673-01,True,False,False,False
006153673-02,True,False,False,False
006153673-03,True,False,False,False
006153680-01,True,False,False,False
006153680-02,True,False,False,False
006154326-01,True,False,False,False
006154326-02,True,False,False,False
006181674-01,True,False,False,False
006182019-01,False,True,True,False
006182019-02,False,True,True,False
006182019-03,False,True,True,False
006182019-04,False,True,True,False
006182019-05,False,True,True,False
006182019-06,False,True,True,False
006182093-01,True,False,False,False
006182093-02,True,False,False,False
006182482-01,True,False,False,False
006182846-01,False,False,True,False
006182846-02,False,False,True,False
006182846-03,False,False,True,False
006183128-01,True,False,False,False
006183128-02,True,False,False,False
006183315-01,True,False,False,False
006184298-01,True,False,False,False
006184874-01,True,False,False,False
006184894-01,False,False,True,False
006185331-01,False,False,True,False
006185476-01,False,False,True,False
006185717-01,False,True,True,False
006185717-02,False,True,True,False
006186029-01,True,False,False,False
006186029-02,True,False,False,False
006186300-01,True,False,False,False
006186417-01,True,False,False,False
006187341-01,False,True,True,False
006187341-02,False,True,True,False
006187665-01,True,False,False,False
006187665-02,True,False,False,False
006187665-03,True,False,False,False
006187812-01,True,False,False,False
006188234-01,True,False,False,False
006191521-01,False,False,True,False
006191574-01,False,True,False,False
006192074-01,True,False,False,False
006192431-01,True,False,False,False
006192431-02,True,False,False,False
006192431-03,True,False,False,False
006192431-04,True,False,False,False
006192431-05,True,False,False,False
006192431-06,True,False,False,False
006192431-07,True,False,False,False
006192431-08,True,False,False,False
006192431-09,True,False,False,False
006192431-10,True,False,False,False
006192580-01,True,False,False,False
006192847-01,True,False,False,False
006192847-02,True,False,False,False
006192847-03,True,False,False,False
006192847-04,True,False,False,False
006192847-05,True,False,False,False
006192847-06,True,False,False,False
006192847-07,True,False,False,False
006192847-08,True,False,False,False
006192847-09,True,False,False,False
006195556-01,True,False,False,False
006195556-02,True,False,False,False
006195556-03,True,False,False,False
006195670-01,True,False,False,False
006195936-01,True,False,False,False
006196059-01,True,False,False,False
006196427-01,True,False,False,False
006196457-01,False,False,True,False
006196457-02,False,False,True,False
006196457-03,False,False,True,False
006196575-01,True,False,False,False
006196651-01,True,False,False,False
006197038-01,False,True,True,False
006197038-02,False,True,True,False
006197076-01,True,False,False,False
006197619-01,True,False,False,False
006197810-01,True,False,False,False
006197810-02,True,False,False,False
006197978-01,True,False,False,False
006198068-01,True,False,False,False
006198108-01,True,False,False,False
006199537-01,True,False,False,False
006199702-01,False,False,True,False
006199702-02,False,False,True,False
006199716-01,True,False,False,False
006199731-01,True,False,False,False
006199790-01,True,False,False,False
006199849-01,True,False,False,False
006199864-01,True,False,False,False
006200307-01,True,False,False,False
006200436-01,True,False,False,False
006200612-01,True,False,False,False
006200715-01,False,False,True,False
006200915-01,True,False,False,False
006200965-01,True,False,False,False
006200965-02,True,False,False,False
006200990-01,True,False,False,False
006201045-01,True,False,False,False
006201155-01,True,False,False,False
006205460-01,False,True,True,False
006205460-02,False,True,True,False
006205460-03,False,True,True,False
006205468-01,False,False,True,False
006205468-02,False,False,True,False
006205468-03,False,False,True,False
006205468-04,False,False,True,False
006205481-01,True,False,False,False
006205481-02,True,False,False,False
006206125-01,True,False,False,False
006206627-01,True,False,False,False
006206627-02,True,False,False,False
006206694-01,True,False,False,False
006206751-01,False,True,True,False
006206751-02,False,True,True,False
006206751-03,False,True,True,False
006206885-01,True,False,False,False
006206885-02,True,False,False,False
006207355-01,True,False,False,False
006207355-02,True,False,False,False
006207355-03,True,False,False,False
006207535-01,True,False,False,False
006208823-01,True,False,False,False
006209293-01,True,False,False,False
006209293-02,True,False,False,False
006209293-03,True,False,False,False
006209293-04,True,False,False,False
006209347-01,False,True,True,False
006209347-02,False,True,True,False
006209347-03,False,True,True,False
006209585-01,True,False,False,False
006209585-02,True,False,False,False
006209585-03,True,False,False,False
006209832-01,True,False,False,False
006211276-01,True,False,False,False
006211547-01,True,False,False,False
006212792-01,True,False,False,False
006213173-01,True,False,False,False
006213774-01,True,False,False,False
006213774-02,True,False,False,False
006213776-01,True,False,False,False
006213776-02,True,False,False,False
006213776-03,True,False,False,False
006213776-04,True,False,False,False
006213776-05,True,False,False,False
006213776-06,True,False,False,False
006213776-07,True,False,False,False
006214033-01,True,False,False,False
006219870-01,True,False,False,False
006220010-01,True,False,False,False
006220470-01,False,True,True,False
006220470-02,False,True,True,False
006220792-01,True,False,False,False
006221883-01,True,False,False,False
006222079-01,True,False,False,False
006222079-02,True,False,False,False
006222079-03,True,False,False,False
006222381-01,True,False,False,False
006222381-02,True,False,False,False
006222381-03,True,False,False,False
006222381-04,True,False,False,False
006222381-05,True,False,False,False
006222529-01,True,False,False,False
006222529-02,True,False,False,False
006222529-03,True,False,False,False
006222884-01,True,False,False,False
006223501-01,True,False,False,False
006223501-02,True,False,False,False
006223501-03,True,False,False,False
006223501-04,True,False,False,False
006223501-05,True,False,False,False
006223501-06,True,False,False,False
006223501-07,True,False,False,False
006224312-01,True,False,False,False
006224312-02,True,False,False,False
006224312-03,True,False,False,False
006224785-01,True,False,False,False
006224785-02,True,False,False,False
006224785-03,True,False,False,False
006225475-01,True,False,False,False
006225654-01,True,False,False,False
006225933-01,True,False,False,False
006226293-01,True,False,False,False
006226293-02,True,False,False,False
006227118-01,True,False,False,False
006227118-02,True,False,False,False
006227199-01,True,False,False,False
006227560-01,False,True,True,False
006227560-02,False,True,True,False
006228201-01,True,False,False,False
006228201-02,True,False,False,False
006228201-03,True,False,False,False
006228201-04,True,False,False,False
006228306-01,True,False,False,False
006228306-02,True,False,False,False
006228306-03,True,False,False,False
006228306-04,True,False,False,False
006228306-05,True,False,False,False
006228306-06,True,False,False,False
006228306-07,True,False,False,False
006228306-08,True,False,False,False
006228306-09,True,False,False,False
006228306-10,True,False,False,False
006228371-01,True,False,False,False
006228371-02,True,False,False,False
006228371-03,True,False,False,False
006228371-04,True,False,False,False
006228371-06,True,False,False,False
006228371-07,True,False,False,False
006228371-08,True,False,False,False
006228371-09,True,False,False,False
006228371-10,True,False,False,False
006228703-01,False,True,True,False
006229130-01,True,False,False,False
006229130-02,True,False,False,False
